Date;Day;Month;Year;Point_Label;Sampling_Point;Alcalinidad (mg/L CO3Ca);Amonio total (mg/L NH4);Bicarbonatos (mg/L CO3Ca);Calcio (mg/L Ca);Carbonatos (mg/L CO3Ca);Caudal en superficie (m3/s);Cloruros (mg/L Cl);Conductividad a 20 ºC (µS/cm);DBO5 (mg/L O2);Dureza total (mg/L CO3Ca);Fluoruros (mg/L F);Fosfatos (mg/L PO4);Fósforo Total (mg/L P);Magnesio (mg/L Mg);Materias en suspensión (mg/L);Nitratos (mg/L NO3);Nitritos (mg/L NO2);Nitrógeno Kjeldahl (mg/L N);Oxígeno disuelto (% sat.);Oxígeno disuelto (mg/L O2);pH;Potasio (mg/L K);Sílice (mg/L SiO2);Sodio (mg/L Na);Sulfatos (mg/L SO4);Temperatura del agua (ºC);Temperatura del aire (ºC);Turbidez (N.T.U.)
12/11/1990 14:00;12;11;1990;Ebro en Ascó;7;167,50;0,25;;116,20;;343,00;130,00;963,00;3,50;;0,21;0,90;;26,80;9,00;10,20;;;77,90;7,60;7,50;;;85,90;252,00;16,10;17,20;
12/11/1990 17:00;12;11;1990;Ebro en Tortosa;2;162,50;0,10;;112,20;;123,00;118,00;925,00;1,30;;0,20;1,10;;24,30;8,00;10,80;;;87,50;8,20;7,70;;;80,90;240,00;18,00;16,70;
19/11/1990 11:00;19;11;1990;Segre en Serós;12;;;;;;56,30;;585,00;10,40;;;;;;22,00;;;;89,80;9,50;7,70;;;;;12,80;16,50;
3/12/1990 12:00;3;12;1990;Ebro en Ribarroja;10;;;;;;143,46;;854,00;3,30;;;;;;3,00;;;;67,10;7,40;7,70;;;;;11,00;7,30;
3/12/1990 13:00;3;12;1990;Ebro en Ascó;7;185,00;0,09;;104,20;;153,00;101,00;792,00;1,90;;0,18;1,69;;24,30;2,00;10,30;;;91,10;9,60;7,80;;;74,30;153,30;13,30;7,90;
3/12/1990 16:00;3;12;1990;Ebro en Tortosa;2;190,00;0,06;;110,20;;140,00;100,00;774,00;1,60;;0,16;0,95;;21,90;3,00;10,50;;;88,20;9,50;7,90;;;69,30;154,50;12,40;10,60;
19/12/1990 10:00;19;12;1990;Segre en Serós;12;;;;;;97,80;;412,00;13,00;;;;;;47,00;;;;82,60;10,00;7,50;;;;;6,70;1,60;
16/1/1991 12:00;16;1;1991;Ebro en Ribarroja;10;;;;;;302,09;;1015,00;2,50;;;;;;5,00;;;;71,70;8,60;7,90;;;;;7,30;4,80;
16/1/1991 14:00;16;1;1991;Ebro en Ascó;7;165,00;0,36;;124,20;;356,00;167,00;1093,00;2,50;;0,50;0,41;;29,20;5,00;13,10;;;73,20;9,30;7,90;;;112,50;276,00;5,00;5,50;
16/1/1991 17:00;16;1;1991;Ebro en Tortosa;2;160,00;0,28;;126,30;;335,00;168,00;1093,00;3,10;;0,54;0,45;;29,20;9,00;13,60;;;84,00;9,90;7,90;;;114,90;288,00;7,80;8,90;
21/1/1991 11:00;21;1;1991;Segre en Serós;12;;;;;;80,80;;459,00;7,70;;;;;;13,00;;;;97,90;12,20;7,40;;;;;6,30;0,50;
4/2/1991 13:00;4;2;1991;Ebro en Ribarroja;10;190,00;0,32;;112,00;;244,61;135,00;926,00;3,70;;;0,46;;31,60;4,00;14,00;;;82,70;9,80;7,70;;;92,40;240,00;7,50;10,20;
4/2/1991 14:00;4;2;1991;Ebro en Ascó;7;180,00;0,27;;114,20;;190,00;150,00;972,00;4,10;;0,20;0,55;;31,60;3,00;14,00;;;98,20;11,30;7,80;;;94,40;240,00;8,90;12,20;
4/2/1991 17:00;4;2;1991;Ebro en Tortosa;2;170,00;0,22;;120,20;;224,00;140,00;959,00;3,30;;0,18;1,00;;20,70;6,00;14,20;;;96,70;10,90;7,80;;;92,40;228,00;9,70;12,30;
13/2/1991 10:00;13;2;1991;Segre en Serós;12;117,50;0,65;;60,10;;85,20;27,00;359,00;6,20;;;0,56;;9,70;10,00;3,70;;;104,80;13,20;7,80;;;20,90;77,90;5,00;1,00;
6/3/1991 12:00;6;3;1991;Ebro en Ribarroja;10;;;;;;255,30;;798,00;3,20;;;;;;7,00;;;;76,40;9,00;8,10;;;;;7,90;12,80;
6/3/1991 13:00;6;3;1991;Ebro en Ascó;7;162,50;0,13;;98,20;;236,00;118,50;822,00;3,90;;0,17;0,64;;28,00;5,00;13,20;;;95,60;11,00;8,30;;;79,20;154,50;8,70;13,50;
6/3/1991 16:00;6;3;1991;Ebro en Tortosa;2;162,50;0,15;;96,20;;208,00;122,50;846,00;4,00;;0,20;0,58;;28,00;5,00;13,40;;;96,50;10,80;7,80;;;84,60;173,50;9,90;13,50;
20/3/1991 11:00;20;3;1991;Segre en Serós;12;;;;;;103,50;;403,00;9,70;;;;;;29,00;;;;100,40;10,90;7,50;;;;;11,30;18,50;
8/4/1991 13:00;8;4;1991;Ebro en Ascó;7;170,00;0,18;;94,20;;217,00;102,00;780,00;4,40;;0,18;0,64;;23,10;7,00;12,30;;;96,20;10,20;7,50;;;62,90;140,90;12,70;17,50;
8/4/1991 13:00;8;4;1991;Ebro en Ribarroja;10;;;;;;280,00;;692,00;4,00;;;;;;4,00;;;;88,70;9,60;7,50;;;;;11,80;15,40;
8/4/1991 16:00;8;4;1991;Ebro en Tortosa;2;162,50;0,10;;74,20;;283,00;98,00;786,00;3,40;;0,20;0,67;;32,80;12,00;12,70;;;99,50;10,40;7,60;;;64,30;142,10;13,70;19,80;
10/4/1991 10:00;10;4;1991;Segre en Serós;12;;;;;;97,80;;396,00;31,00;;;;;;69,00;;;;89,60;9,40;7,80;;;;;12,80;11,40;
15/5/1991 12:00;15;5;1991;Ebro en Ribarroja;10;;;;;;;;649,00;3,40;;;;;;6,00;;;;101,20;10,50;8,00;;;;;13,30;19,80;
15/5/1991 13:00;15;5;1991;Ebro en Ascó;7;160,00;0,04;;96,20;;700,00;64,00;653,00;3,50;;0,20;0,32;;17,00;4,00;14,80;;;106,00;11,00;8,00;;;32,20;126,50;13,30;19,70;
15/5/1991 17:00;15;5;1991;Ebro en Tortosa;2;160,00;0,15;;98,20;;836,00;62,00;659,00;3,40;;0,15;0,36;;19,50;5,00;16,20;;;109,80;10,90;7,80;;;33,50;128,50;15,30;24,00;
22/5/1991 11:00;22;5;1991;Segre en Serós;12;;;;;;74,10;;459,00;7,80;;;;;;37,00;;;;98,40;9,60;7,80;;;;;16,40;19,80;
17/6/1991 11:00;17;6;1991;Ebro en Ribarroja;10;;;;;;131,80;;601,00;2,30;;;;;;13,00;;;;90,00;8,40;8,30;;;;;18,50;20,00;
17/6/1991 12:00;17;6;1991;Ebro en Ascó;7;168,50;0,15;;94,20;;111,00;67,00;621,00;2,60;;0,23;0,60;;20,70;13,00;11,80;;;103,00;9,30;8,10;;;36,60;84,50;19,00;19,80;
17/6/1991 14:00;17;6;1991;Ebro en Tortosa;2;190,00;0,12;;92,20;;84,00;63,00;645,00;2,70;;0,21;0,72;;14,60;15,00;11,60;;;94,00;8,40;8,20;;;42,10;103,40;20,70;25,00;
19/6/1991 14:00;19;6;1991;Segre en Serós;12;;;;;;65,90;;519,00;8,30;;;;;;25,00;;;;99,00;8,80;8,30;;;;;20,80;24,30;
15/7/1991 12:00;15;7;1991;Ebro en Ribarroja;10;;;;;;168,90;;648,00;5,80;;;;;;11,00;;;;66,00;6,10;7,80;;;;;20,40;27,70;
15/7/1991 14:00;15;7;1991;Ebro en Ascó;7;160,00;0,23;;92,20;;160,00;68,00;765,00;2,80;;0,21;0,52;;13,40;144,00;9,80;;;114,00;9,10;8,20;;;43,80;121,50;23,20;33,70;
15/7/1991 15:00;15;7;1991;Ebro en Tortosa;2;165,00;0,10;;92,20;;84,00;77,00;748,00;5,10;;0,20;0,63;;17,00;21,00;11,30;;5,49;109,00;9,10;8,20;;;48,80;119,50;23,00;31,70;
15/7/1991 17:00;15;7;1991;C.M.D. Ebro en Campredó;2;;0,09;;;;;77,00;653,00;4,20;;;;;;12,00;9,70;;5,43;134,00;;8,50;;;;130,60;24,10;;
16/7/1991 14:00;16;7;1991;Segre en Serós;12;;;;;;8,50;;1011,00;34,00;;;;;;24,00;;;;161,00;12,60;8,40;;;;;27,60;34,00;
20-ag-1991 12:00:00;20;8;1991;Ebro en Ribarroja;10;;;;;;195,90;;974,00;5,00;;;;;;4,00;;;;17,00;1,40;7,70;;;;;21,70;29,60;
20-ag-1991 13:00:00;20;8;1991;Ebro en Ascó;7;152,00;1,35;;108,20;;;123,70;1063,00;6,00;;0,23;0,98;;14,60;8,00;8,70;;;93,00;7,20;8,00;;;84,00;176,30;23,20;33,50;
20-ag-1991 14:00:00;20;8;1991;Ebro en Tortosa;2;170,00;1,55;;112,20;;142,00;122,20;1017,00;5,40;;0,26;1,01;;21,90;16,00;8,50;;;87,00;7,00;8,20;;;80,00;191,60;23,10;33,50;
21-ag-1991 15:00:00;21;8;1991;C.M.D. Ebro en Campredó;2;;1,81;;;;;122,10;900,00;4,80;;;0,32;;;2,00;8,70;;;95,00;;8,50;;;;;19,30;;
25-ag-1991 14:00:00;25;8;1991;Segre en Serós;12;;;;;;37,80;;963,00;20,40;;;;;;12,00;;;;105,00;8,60;7,90;;;;;25,00;31,00;
17/9/1991 11:00;17;9;1991;Ebro en Ribarroja;10;170,00;0,45;;120,20;;187,10;163,50;1147,00;7,80;;0,19;0,05;;48,10;6,00;8,10;;;28,00;2,30;7,50;;;106,80;264,00;24,00;23,50;
17/9/1991 12:00;17;9;1991;Ebro en Ascó;7;161,00;0,52;;124,20;;;178,60;1186,00;8,80;;0,16;0,75;;56,10;9,00;8,10;;;83,00;6,50;7,70;;;110,00;264,00;27,80;26,80;
17/9/1991 14:00;17;9;1991;Ebro en Amposta;3;;0,61;;;;;182,50;1080,00;8,00;;;0,34;;;8,00;8,10;;;107,00;;8,10;;;;;28,70;;
17/9/1991 14:00;17;9;1991;Ebro en Tortosa;2;160,50;0,34;;120,20;;113,00;178,20;1225,00;8,20;;0,18;0,46;;36,50;7,00;8,30;;;94,00;7,10;8,00;;;113,20;288,00;27,90;31,20;
18/9/1991 14:00;18;9;1991;Segre en Serós;12;212,00;0,65;;128,30;;21,00;60,00;918,00;8,80;;0,15;1,69;;32,80;13,00;12,20;;;116,00;9,60;8,20;;;48,70;234,40;24,60;28,30;
21/10/1991 11:00;21;10;1991;Ebro en Ribarroja;10;;;;;;124,50;;1243,00;5,80;;;;;;5,00;;;;75,00;7,50;7,80;;;;;17,50;14,90;
21/10/1991 12:00;21;10;1991;Ebro en Ascó;7;177,00;0,93;;140,30;;;199,00;1314,00;14,40;;0,24;0,81;;31,60;27,00;6,70;;;112,00;10,30;7,90;;;116,80;246,80;19,80;16,10;
21/10/1991 13:00;21;10;1991;Ebro en Tortosa;2;166,00;0,39;;132,30;;88,00;190,00;1279,00;9,20;;0,28;0,61;;34,00;12,00;6,50;;;96,00;8,80;8,00;;;113,20;272,30;19,90;20,10;
21/10/1991 15:00;21;10;1991;C.M.D. Ebro en Campredó;2;;0,39;;;;;197,00;1134,00;8,80;;0,27;0,47;;;11,00;6,10;;1,61;89,00;;8,10;;;;220,80;21,40;;
22/10/1991 14:00;22;10;1991;Segre en Serós;12;;;;;;29,40;;1240,00;8,90;;;;;;6,00;;;;86,00;8,20;7,70;;;;;12,30;12,90;
19/11/1991 11:00;19;11;1991;Ebro en Ribarroja;10;;;;;;115,00;;1131,00;3,00;;;;;;10,00;;;;72,00;7,40;7,80;;;;;13,80;13,90;
19/11/1991 12:00;19;11;1991;Ebro en Ascó;7;174,50;0,50;;132,30;;156,00;171,70;1198,00;2,00;;0,31;0,66;;26,80;12,00;17,60;;;104,00;10,00;8,10;;;116,80;264,00;17,90;17,20;
19/11/1991 12:00;19;11;1991;Ebro en Flix;9;;0,35;;;;;159,60;1047,00;1,60;;0,22;0,42;;;7,00;17,00;;1,90;82,00;;7,90;;;;276,00;14,20;;
19/11/1991 15:00;19;11;1991;Ebro en Tortosa;2;184,00;0,48;;136,30;;88,00;174,90;1202,00;4,80;;0,32;0,99;;31,60;8,00;17,20;;1,06;88,00;8,60;8,00;;;110,00;270,00;17,00;15,90;
19/11/1991 16:00;19;11;1991;C.M.D. Ebro en Campredó;2;;0,19;;;;;176,90;1107,00;3,20;;;0,59;;;9,00;16,90;;1,41;99,00;;8,10;;;;270,00;16,80;;
19/11/1991 17:00;19;11;1991;Ebro en Amposta;3;;1,25;;;;;177,20;1105,00;5,00;;0,31;0,65;;;9,00;16,70;;2,46;98,00;;8,10;;;;270,00;16,90;;
20/11/1991 14:00;20;11;1991;Segre en Serós;12;;;;;;63,90;;770,00;9,40;;;;;;12,00;;;;73,00;7,90;7,70;;;;;11,30;13,60;
12/12/1991 10:00;12;12;1991;Ebro en Flix;9;;0,39;;;;;147,10;930,00;2,60;;;0,31;;;11,00;14,30;;;78,00;;7,80;;;;;11,90;;
12/12/1991 11:00;12;12;1991;Ebro en Ascó;7;170,50;0,61;;136,30;;395,00;154,00;1032,00;2,80;;0,28;1,85;;21,90;7,00;14,50;;;80,00;8,70;7,80;;;105,80;264,00;12,30;10,80;
12/12/1991 11:00;12;12;1991;Ebro en Ribarroja;10;;;;;;352,70;;999,00;3,70;;;;;;7,00;;;;74,00;8,00;7,70;;;;;11,70;11,00;
12/12/1991 13:00;12;12;1991;Ebro en Amposta;3;;0,65;;;;;150,30;959,00;2,60;;;0,37;;;10,00;14,70;;;86,00;;7,80;;;;;13,80;;
12/12/1991 14:00;12;12;1991;C.M.D. Ebro en Campredó;2;;0,48;;;;;151,20;952,00;2,10;;;0,34;;;10,00;14,40;;5,61;82,00;;7,80;;;;270,00;13,50;;
12/12/1991 15:00;12;12;1991;Ebro en Tortosa;2;171,00;0,84;;120,20;;327,00;148,70;1033,00;3,00;;0,23;0,49;;34,00;8,00;14,70;;;84,00;9,00;7,80;;;95,20;264,00;13,20;12,30;
16/12/1991 14:00;16;12;1991;Segre en Serós;12;;;;;;63,90;;1020,00;6,40;;;;;;4,00;;;;62,00;6,90;7,20;;;;;9,90;9,70;
16/1/1992 11:00;16;1;1992;Ebro en Ribarroja;10;;;;;;178,10;;749,00;3,40;;;;;;5,00;;;;71,00;8,60;7,50;;;;;7,30;2,90;
16/1/1992 12:00;16;1;1992;Ebro en Ascó;7;170,00;1,06;;108,20;;168,00;116,10;805,00;3,80;;0,29;0,60;;19,50;4,00;15,20;;;86,00;10,20;7,60;;;68,60;144,00;8,80;2,90;
16/1/1992 14:00;16;1;1992;Ebro en Tortosa;2;176,50;0,66;;104,20;;105,00;113,20;792,00;3,20;;0,26;0,66;;24,30;3,00;15,50;;;93,00;10,70;7,70;;;68,60;138,40;10,20;9,20;
16/1/1992 15:00;16;1;1992;C.M.D. Ebro en Campredó;2;;0,99;;;;;116,40;738,00;5,70;;;0,42;;;2,00;15,20;;;94,00;;7,80;;;;;9,80;;
20/1/1992 11:00;20;1;1992;Segre en Serós;12;;;;;;62,00;;469,00;9,10;;;;;;8,00;;;;85,00;11,10;7,80;;;;;6,10;2,90;
18/2/1992 11:00;18;2;1992;Ebro en Ribarroja;10;181,50;0,97;;112,20;;90,00;122,70;850,00;4,30;;;0,63;;28,00;6,00;15,10;;;85,00;10,30;7,70;;;93,00;210,00;7,30;7,70;
18/2/1992 13:00;18;2;1992;Ebro en Tortosa;2;188,50;0,21;;120,20;;84,00;138,20;917,00;4,70;;0,25;0,99;;24,30;8,00;14,70;;1,93;90,00;10,10;8,00;;;86,00;162,00;10,70;8,70;
18/2/1992 14:00;18;2;1992;Ebro en Flix;9;;0,14;;;;;139,00;859,00;4,10;;;0,56;;;8,00;17,10;;;110,00;;8,10;;;;;10,70;;
18/2/1992 18:00;18;2;1992;Ebro en Ascó;7;173,50;0,68;;112,20;;93,00;139,80;904,00;4,60;;0,32;0,94;;28,00;7,00;15,30;;;109,00;12,80;7,90;;;93,00;216,00;8,80;9,10;
19/2/1992 14:00;19;2;1992;Segre en Serós;12;229,50;7,61;;132,30;;;93,90;1029,00;32,80;;;2,99;;37,70;8,00;11,00;;;67,00;7,70;7,70;;;82,00;306,00;9,60;8,90;
15/3/1992 13:00;15;3;1992;Ebro en Tortosa;2;190,00;0,28;;134,30;;;184,80;1235,00;8,40;;0,20;1,00;;25,50;7,00;15,70;;;110,00;10,60;7,90;;;105,80;204,00;12,30;16,40;
15/3/1992 14:00;15;3;1992;C.M.D. Ebro en Campredó;2;;0,12;;;;;165,80;1128,00;9,60;;;0,62;;;11,00;15,50;;;126,00;;8,10;;;;;11,90;;
15/3/1992 18:00;15;3;1992;Ebro en Ascó;7;189,50;0,32;;132,30;;96,00;174,40;1192,00;6,60;;0,19;0,74;;24,30;4,00;15,10;;;115,00;10,70;7,90;;;117,00;210,00;11,90;14,90;
15/3/1992 19:00;15;3;1992;Ebro en Ribarroja;10;;;;;;63,70;;1103,00;11,20;;;;;;24,00;;;;110,00;10,80;8,00;;;;;10,70;12,80;
23/3/1992 14:00;23;3;1992;Segre en Serós;12;;;;;;;;883,00;23,20;;;;;;14,00;;;;133,00;13,10;7,90;;;;;16,00;15,00;
14/4/1992 11:00;14;4;1992;Ebro en Ribarroja;10;;;;;;572,70;;997,00;3,40;;;;;;10,00;;;;83,00;9,10;7,70;;;;;11,30;9,00;
14/4/1992 12:00;14;4;1992;Ebro en Ascó;7;180,00;0,53;;126,30;;603,00;144,70;1018,00;3,50;;0,28;0,38;;28,00;8,00;16,80;;;89,00;9,50;7,80;;;93,00;225,00;12,00;16,00;
14/4/1992 12:00;14;4;1992;Ebro en Flix;9;;0,48;;;;;141,10;871,00;3,20;;;0,21;;;10,00;17,10;;;84,00;;7,70;;;;;15,00;;
14/4/1992 13:00;14;4;1992;C.M.D. Ebro en Campredó;2;;0,45;;;;;146,10;954,00;5,00;;;0,42;;;10,00;16,90;;1,59;94,00;;7,80;;;;225,00;14,50;;
14/4/1992 14:00;14;4;1992;Ebro en Amposta;3;;0,67;;;;;145,20;957,00;3,60;;;0,30;;;15,00;18,20;;;96,00;;7,90;;;;;14,50;;
14/4/1992 15:00;14;4;1992;Ebro en Tortosa;2;185,50;0,55;;122,20;;510,00;146,70;1044,00;3,00;;0,30;0,46;;30,40;13,00;19,10;;;92,00;9,30;7,90;;;100,00;240,70;15,00;18,00;
20/4/1992 14:00;20;4;1992;Segre en Serós;12;;;;;;;;951,00;16,00;;;;;;5,00;;;;91,00;8,60;7,70;;;;;17,00;17,00;
19/5/1992 10:00;19;5;1992;Ebro en Ascó;7;169,50;0,43;;88,20;;440,00;79,30;715,00;8,40;;0,17;0,40;;26,80;6,00;9,90;;;98,00;9,50;7,80;;;46,50;131,50;17,00;27,00;
19/5/1992 11:00;19;5;1992;Ebro en Ribarroja;10;;;;;;198,10;;679,00;7,40;;;;;;6,00;;;;74,00;7,50;7,60;;;;;15,00;22,00;
19/5/1992 13:00;19;5;1992;Ebro en Tortosa;2;167,50;0,45;;92,20;;154,00;84,30;769,00;4,80;;0,20;0,49;;19,50;13,00;9,60;;;104,00;9,00;7,80;;;56,90;148,00;21,00;26,00;
19/5/1992 14:00;19;5;1992;C.M.D. Ebro en Campredó;2;;0,40;;;;;84,50;668,00;7,20;;;0,30;;;8,00;14,10;;;143,00;;8,10;;;;;21,50;;
20/5/1992 12:00;20;5;1992;Segre en Serós;12;;;;;;;;1082,00;8,40;;;;;;17,00;;;;73,00;6,40;7,40;;;;;21,00;20,00;
16/6/1992 10:00;16;6;1992;Ebro en Ribarroja;10;;;;;;301,20;;594,00;3,90;;;;;;8,00;;;;60,00;5,70;7,50;;;;;16,50;20,00;
16/6/1992 11:00;16;6;1992;Ebro en Ascó;7;147,50;0,65;;84,20;;436,00;58,60;616,00;3,10;;0,22;0,67;;15,80;11,00;10,60;;;75,00;7,10;7,60;;;38,80;115,00;17,80;18,50;
16/6/1992 13:00;16;6;1992;C.M.D. Ebro en Campredó;2;;0,37;;;;;53,10;540,00;2,60;;;0,57;;;30,00;9,30;;4,01;89,00;;8,10;;;;92,00;18,90;;
16/6/1992 14:00;16;6;1992;Ebro en Tortosa;2;150,00;0,32;;88,20;;204,00;57,10;625,00;8,40;;0,25;0,63;;16,20;17,00;8,90;;;86,00;7,70;7,80;;;37,70;116,00;19,50;21,00;
17/6/1992 15:00;17;6;1992;Segre en Serós;12;;;;;;;;409,00;21,60;;;;;;53,00;;;;92,00;8,10;7,60;;;;;18,10;24,00;
15/7/1992 10:00;15;7;1992;Ebro en Ribarroja;10;;;;;;175,00;;921,00;4,20;;;;;;11,00;;;;30,00;2,70;7,30;;;;;20,00;24,00;
15/7/1992 11:00;15;7;1992;Ebro en Ascó;7;159,60;0,23;;106,20;;314,00;118,90;954,00;5,20;;0,26;0,46;;18,20;13,00;11,00;;;73,00;6,20;7,60;;;83,50;156,00;23,00;27,00;
15/7/1992 12:00;15;7;1992;C.M.D. Ebro en Campredó;2;;0,18;;;;;123,00;874,00;4,60;;;0,73;;;16,00;10,10;;;117,00;;8,00;;;;;24,00;;
15/7/1992 13:00;15;7;1992;Ebro en Tortosa;2;165,50;0,40;;106,20;;186,00;138,20;1304,00;6,20;;0,22;0,87;;21,90;16,00;10,30;;4,48;89,00;7,00;8,00;;;84,90;174,00;25,00;27,00;
16/7/1992 14:00;16;7;1992;Segre en Serós;12;;;;;;14,20;;1015,00;7,60;;;;;;10,00;;;;93,00;7,60;8,00;;;;;23,00;28,00;
18-ag-1992 15:00:00;18;8;1992;Ebro en Ribarroja;10;;;;;;145,80;;973,00;7,60;;;;;;17,00;;;;45,00;4,40;7,50;;;;;21,20;33,50;
18-ag-1992 16:00:00;18;8;1992;Ebro en Ascó;7;155,00;0,19;;100,20;;136,00;122,00;1098,00;3,80;;0,20;0,71;;26,70;6,00;9,30;;;90,00;8,70;7,90;;;97,30;204,00;23,90;32,50;
18-ag-1992 18:00:00;18;8;1992;C.M.D. Ebro en Campredó;2;;0,36;;;;;134,00;1023,00;12,80;;;0,67;;;19,00;10,10;;;86,00;;8,10;;;;;23,20;;
18-ag-1992 18:00:00;18;8;1992;Ebro en Tortosa;2;195,00;0,18;;112,20;;92,00;127,00;1125,00;16,00;;0,22;1,07;;23,10;14,00;8,10;;;98,00;9,30;8,20;;;98,60;180,00;22,30;28,90;
19-ag-1992 13:00:00;19;8;1992;Segre en Serós;12;;;;;;;;578,00;3,90;;;;;;12,00;;;;115,00;9,00;7,40;;;;;28,10;34,30;
21/9/1992 10:00;21;9;1992;Segre en Serós;12;143,00;0,34;;76,20;;54,00;25,40;493,00;11,60;;0,12;1,00;;17,00;41,00;8,20;;;84,00;7,80;7,90;;;18,90;107,40;21,50;26,00;
22/9/1992 12:00;22;9;1992;C.M.D. Ebro en Campredó;2;;0,30;;;;;100,40;801,00;14,80;;;15,78;;;12,00;7,20;;;92,00;;7,40;;;;;25,00;;
22/9/1992 13:00;22;9;1992;Ebro en Tortosa;2;157,00;0,22;;100,20;;132,00;96,00;900,00;7,80;;0,16;0,67;;21,90;14,00;8,10;;;100,00;8,60;7,50;;;76,70;180,00;22,90;19,80;
22/9/1992 14:00;22;9;1992;Ebro en Ascó;7;160,00;0,40;;96,20;;349,00;96,00;855,00;9,60;;0,21;0,88;;26,80;15,00;8,90;;;81,00;7,30;7,50;;;72,60;180,00;24,90;19,40;
22/9/1992 15:00;22;9;1992;Ebro en Ribarroja;10;151,00;0,40;;92,20;;262,20;83,00;801,00;4,40;;0,15;0,45;;24,30;7,00;6,90;;;66,00;6,00;7,70;;;67,10;204,00;22,10;24,20;
20/10/1992 12:00;20;10;1992;C.M.D. Ebro en Campredó;2;;0,40;;;;;126,40;920,00;7,80;;0,16;0,31;;;15,00;13,30;;2,80;81,00;;7,20;;;;13,30;17,80;;
20/10/1992 12:00;20;10;1992;Ebro en Tortosa;2;151,00;0,62;;92,20;;710,00;127,80;980,00;5,70;;0,14;0,43;;29,20;18,00;13,00;;;88,00;8,90;7,90;;;98,60;198,00;17,30;20,20;
20/10/1992 13:00;20;10;1992;Ebro en Ascó;7;150,00;0,67;;104,20;;847,00;125,20;962,00;7,20;;0,18;0,42;;21,90;15,00;12,60;;;84,00;8,60;7,60;;;90,40;192,00;16,90;24,10;
20/10/1992 14:00;20;10;1992;Ebro en Ribarroja;10;;;;;;677,40;;94,00;11,80;;;;;;2,00;;;;62,00;6,20;7,50;;;;;16,80;18,10;
21/10/1992 12:00;21;10;1992;Segre en Serós;12;;;;;;52,70;;428,00;7,20;;;;;;39,00;;;;81,00;8,40;7,70;;;;;14,80;20,00;
17/11/1992 10:00;17;11;1992;Ebro en Ribarroja;10;;;;;;674,40;;687,00;3,90;;;;;;10,00;;;;78,00;9,10;7,50;;;;;12,90;13,80;
17/11/1992 11:00;17;11;1992;Ebro en Flix;9;;0,58;;;;;77,80;643,00;9,30;;0,11;0,16;;;14,00;9,30;;1,51;85,00;;7,60;;;;156,00;13,20;;
17/11/1992 12:00;17;11;1992;Ebro en Ascó;7;156,00;0,40;;94,20;;817,00;82,60;710,00;9,70;;0,25;0,49;;17,00;22,00;11,00;;;89,00;10,20;7,60;;;69,80;156,00;13,20;16,00;
17/11/1992 13:00;17;11;1992;Ebro en Amposta;3;;0,32;;;;;83,10;665,00;8,00;;0,20;0,29;;;14,00;9,70;;5,77;98,00;;7,70;;;;126,00;14,20;;
17/11/1992 14:00;17;11;1992;C.M.D. Ebro en Campredó;2;;0,45;;;;;83,00;667,00;8,10;;;0,63;;;13,00;9,40;;;96,00;;7,70;;;;;14,20;;
17/11/1992 14:00;17;11;1992;Ebro en Tortosa;2;159,50;0,22;;92,20;;710,00;82,40;729,00;7,40;;0,16;0,43;;14,60;12,00;10,40;;;92,00;10,30;7,70;;;68,40;144,00;14,30;18,00;
18/11/1992 13:00;18;11;1992;Segre en Serós;12;;;;;;32,10;;387,00;8,70;;;;;;23,00;;;;96,00;11,70;7,70;;;;;10,70;18,50;
24/11/1992 12:00;24;11;1992;Ebro en Flix (aguas abajo);8;;0,05;;;;;;719,00;;;;;;;;;;0,25;;12,30;7,81;;;;;9,90;;
14/12/1992 11:00;14;12;1992;Ebro en Ribarroja;10;;;;;;;;622,00;;;;;;;;;;;97,00;11,20;7,70;;;;;10,00;4,80;
14/12/1992 12:00;14;12;1992;Ebro en Ascó;7;;0,36;;;;544,00;;631,00;;;0,23;;;;;;;;102,00;11,90;7,80;;;;;9,80;4,50;
14/12/1992 13:00;14;12;1992;Ebro en Tortosa;2;;0,22;;;;801,00;;648,00;;;0,26;;;;;;;;103,00;11,50;7,90;;;;;11,20;10,50;
14/12/1992 14:00;14;12;1992;C.M.D. Ebro en Campredó;2;;0,52;;;;;;596,00;9,10;;;;;;;;;;107,00;;7,90;;;;;11,00;;
15/12/1992 13:00;15;12;1992;Segre en Serós;12;;;;;;17,90;;518,00;4,80;;;;;;10,00;;;;80,00;9,50;7,80;;;;;8,00;7,50;
20/1/1993 11:00;20;1;1993;Ebro en Ribarroja;10;;;;;;243,00;;585,00;5,80;;;;;;10,00;;;;84,00;9,90;8,00;;;;;7,40;4,90;
20/1/1993 12:00;20;1;1993;Ebro en Ascó;7;171,00;0,48;;96,20;;2,84;76,60;605,00;7,40;;0,22;0,65;;21,90;13,00;7,20;;;103,00;11,20;8,00;;;47,80;130,90;7,80;5,50;
20/1/1993 13:00;20;1;1993;C.M.D. Ebro en Campredó;2;;0,49;;;;;75,40;570,00;6,30;;;0,34;;;8,00;6,80;;;106,00;;8,00;;;;;9,60;;
20/1/1993 13:00;20;1;1993;Ebro en Tortosa;2;170,00;0,58;;90,20;;210,00;76,40;616,00;6,40;;0,19;0,51;;14,60;10,00;12,30;;;102,00;11,40;8,00;;;54,20;129,20;9,90;6,70;
