"","Name","commonName","Stage","Group","Order","Family","Species","Lagoon","Year","Year2","Kgs"
"1125","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2011-12",2011,13381
"1126","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2011-12",2011,12059
"1127","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2011-12",2011,188
"1128","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2011-12",2011,313
"1129","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2011-12",2011,8843
"1130","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2011-12",2011,314
"1131","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2011-12",2011,NA
"1132","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2011-12",2011,1712
"1133","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2011-12",2011,1137
"1134","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2011-12",2011,NA
"1135","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2011-12",2011,1401
"1136","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2011-12",2011,1180
"1137","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","2011-12",2011,17
"1138","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2011-12",2011,6
"1139","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2011-12",2011,472
"1140","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2011-12",2011,531
"1141","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Tancada","2011-12",2011,125
"1142","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2011-12",2011,70
"1143","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2012-13",2012,8377
"1144","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2012-13",2012,1329
"1145","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2012-13",2012,4976
"1146","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2012-13",2012,567
"1147","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2012-13",2012,326
"1148","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2012-13",2012,1245
"1149","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2012-13",2012,119.5
"1150","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2012-13",2012,115
"1151","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2012-13",2012,2239
"1152","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2012-13",2012,1134.4
"1153","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2012-13",2012,NA
"1154","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2012-13",2012,207.3
"1155","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2012-13",2012,551.75
"1156","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2012-13",2012,52
"1157","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2012-13",2012,1092.5
"1158","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2012-13",2012,244
"1159","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Tancada","2012-13",2012,105
"1160","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2012-13",2012,104
"1161","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2013-14",2013,6222.9
"1162","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2013-14",2013,5810.45
"1163","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2013-14",2013,10952.5
"1164","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2013-14",2013,659.15
"1165","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2013-14",2013,360.05
"1166","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2013-14",2013,8121.9
"1167","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2013-14",2013,238.45
"1168","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2012-13",2012,NA
"1169","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2013-14",2013,2573.3
"1170","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Encanyissada","2013-14",2013,84.95
"1171","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2013-14",2013,1122
"1172","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2013-14",2013,NA
"1173","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2013-14",2013,1475.39
"1174","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2013-14",2013,905.85
"1175","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2013-14",2013,4.8
"1176","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2013-14",2013,1768.24
"1177","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2013-14",2013,177.61
"1178","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Tancada","2013-14",2013,160.5
"1179","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2013-14",2013,104.28
"1180","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2014-15",2014,6734.5
"1181","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2014-15",2014,3292.6
"1182","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2014-15",2014,2709.5
"1183","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2014-15",2014,51
"1184","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2014-15",2014,1408
"1185","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2014-15",2014,7130
"1186","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2014-15",2014,85
"1187","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2014-15",2014,14
"1188","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2014-15",2014,2135
"1189","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2014-15",2014,816
"1190","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2014-15",2014,237.11
"1191","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2014-15",2014,643
"1192","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2014-15",2014,1816
"1193","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","2014-15",2014,51
"1194","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2014-15",2014,0
"1195","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2014-15",2014,2335
"1196","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2014-15",2014,245
"1197","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Tancada","2014-15",2014,171
"1198","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2014-15",2014,250
"1199","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2015-16",2015,4514.4
"1200","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2015-16",2015,3518.3
"1201","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2015-16",2015,10560
"1202","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2015-16",2015,32
"1203","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2015-16",2015,91.2
"1204","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2015-16",2015,5166.2
"1205","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2015-16",2015,600.8
"1206","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2015-16",2015,17.6
"1207","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2015-16",2015,3258
"1208","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Encanyissada","2015-16",2015,76
"1209","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2015-16",2015,1126.4
"1210","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2015-16",2015,134.19
"1211","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2015-16",2015,1109.7
"1212","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2015-16",2015,297.6
"1213","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2015-16",2015,19.25
"1214","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2015-16",2015,1798.4
"1215","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2015-16",2015,164.3
"1216","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Tancada","2015-16",2015,367.4
"1217","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2015-16",2015,26.55
"1218","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2016-17",2016,7065.5
"1219","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2016-17",2016,5572.5
"1220","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2016-17",2016,1277.6
"1221","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2016-17",2016,273.5
"1222","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2016-17",2016,4486.5
"1223","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2016-17",2016,116.5
"1224","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2016-17",2016,3.5
"1225","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2016-17",2016,2116
"1226","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Encanyissada","2016-17",2016,130.5
"1227","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2016-17",2016,2434.06
"1228","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2016-17",2016,181.48
"1229","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2016-17",2016,1635.39
"1230","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2016-17",2016,2854.93
"1231","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2016-17",2016,39.82
"1232","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2016-17",2016,2866.86
"1233","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2016-17",2016,151.4
"1234","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Tancada","2016-17",2016,642.82
"1235","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Tancada","2016-17",2016,95.82
"1236","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2016-17",2016,12.95
"1237","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2017-18",2017,5788.5
"1238","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2017-18",2017,3914.1
"1239","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2017-18",2017,3136.7
"1240","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2017-18",2017,70
"1241","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2017-18",2017,1775.65
"1242","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2017-18",2017,532.3
"1243","Llangosti","Triple-grooved shrimp","Adult","Crustaceans","Decapoda","Penaeidae","Penaeus kerathurus","Encanyissada","2017-18",2017,23.9
"1244","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Encanyissada","2017-18",2017,112
"1245","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Encanyissada","2017-18",2017,4129.7
"1246","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2017-18",2017,664.9
"1247","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2017-18",2017,53.65
"1248","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2017-18",2017,1168
"1249","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2017-18",2017,2562
"1250","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2017-18",2017,9
"1251","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2017-18",2017,1894
"1252","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2017-18",2017,134.2
"1253","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Tancada","2017-18",2017,747
"1254","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Tancada","2017-18",2017,12.7
"1255","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2018-19",2018,5486
"1256","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2018-19",2018,5356
"1257","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2018-19",2018,2647
"1258","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2018-19",2018,27
"1259","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2018-19",2018,613
"1260","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2018-19",2018,291
"1261","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Encanyissada","2018-19",2018,13668
"1262","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2018-19",2018,179.12
"1263","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2018-19",2018,96.94
"1264","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2018-19",2018,1003.4
"1265","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2018-19",2018,1647.05
"1266","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2018-19",2018,37
"1267","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2018-19",2018,311.93
"1268","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2018-19",2018,42.07
"1269","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Tancada","2018-19",2018,4581.9
"1270","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2019-20",2019,3741.55
"1271","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2019-20",2019,4516.45
"1272","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2019-20",2019,2990.25
"1273","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2019-20",2019,355.9
"1274","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2019-20",2019,470.35
"1275","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Encanyissada","2019-20",2019,12882.1
"1276","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2019-20",2019,414.26
"1277","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2019-20",2019,101.52
"1278","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2019-20",2019,1577.25
"1279","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2019-20",2019,1441.72
"1280","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Tancada","2019-20",2019,48.4
"1281","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2019-20",2019,170.42
"1282","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2019-20",2019,65.21
"1283","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Tancada","2019-20",2019,4187.8
"1284","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","2020-21",2020,3022
"1285","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2020-21",2020,3167
"1286","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","2020-21",2020,2022
"1287","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Encanyissada","2020-21",2020,32
"1288","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Encanyissada","2020-21",2020,631
"1289","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Encanyissada","2020-21",2020,321
"1290","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Encanyissada","2020-21",2020,7773
"1291","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2020-21",2020,526.6
"1292","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2020-21",2020,48.5
"1293","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2020-21",2020,1106.1
"1294","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","2020-21",2020,1162.1
"1295","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","2020-21",2020,602.5
"1296","Llenguado","Sole","Adult","Fish","Pleuronectiformes","Soleidae","Solea sp.","Tancada","2020-21",2020,190.4
"1297","Crancs","Atlantic blue crab","","Crustaceans","Decapoda","Portunidae","Callinectes sapidus","Tancada","2020-21",2020,4854.9
"1298","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","1965-66",1965,8153
"1299","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2011-12",2011,3760
"1300","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2012-13",2012,3908.3
"1301","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2013-14",2013,2944
"1302","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2014-15",2014,3395.5
"1303","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2015-16",2015,4416
"1304","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2016-17",2016,4027.05
"1305","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2017-18",2017,3503
"1306","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2018-19",2018,2126.3
"1307","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2019-20",2019,936
"1308","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2020-21",2020,1000
"1309","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2011-12",2011,476
"1310","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","2013-14",2013,NA
"1311","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2013-14",2013,764.37
"1312","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2014-15",2014,424.18
"1313","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2015-16",2015,154.64
"1314","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2016-17",2016,442.44
"1315","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2017-18",2017,192.63
"1316","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2018-19",2018,148
"1317","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2019-20",2019,171.19
"1318","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2020-21",2020,110
"1319","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2011-12",2011,1735
"1320","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2012-13",2012,172
"1321","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2013-14",2013,507.8
"1322","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2014-15",2014,1045.6
"1323","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2015-16",2015,910
"1324","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2016-17",2016,818.15
"1325","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2017-18",2017,818
"1326","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2018-19",2018,2293.57
"1327","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2019-20",2019,453
"1328","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2020-21",2020,1161
"1329","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2008-09",2008,204
"1330","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2008-09",2008,1919
"1331","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2008-09",2008,2333
"1332","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2011-12",2011,1890
"1333","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2012-13",2012,1044
"1334","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2013-14",2013,1273.35
"1335","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2014-15",2014,1744.7
"1336","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2015-16",2015,3283
"1337","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2016-17",2016,1667.4
"1338","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2017-18",2017,1142
