Name;Common_name;Stage;Group;Order;Family;Species;Lagoon;Year;Year2;Kgs
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2010-11;2010;936,44
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Goleta;2010-11;2010;7,54
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Tancada;2010-11;2010;275,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2010-11;2010;275,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2010-11;2010;268,00
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2010-11;2010;1090,70
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2010-11;2010;10030,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2010-11;2010;1639,00
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2010-11;2010;7955,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Encanyissada;2010-11;2010;597,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2010-11;2010;616,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2010-11;2010;1342,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2010-11;2010;101,00
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2010-11;2010;
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2010-11;2010;2373,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2011-12;2011;9531,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2011-12;2011;13381,00
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2011-12;2011;12059,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Encanyissada;2011-12;2011;188,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2011-12;2011;313,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2011-12;2011;8843,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2011-12;2011;314,00
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2011-12;2011;
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2011-12;2011;1712,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2011-12;2011;1137,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2011-12;2011;
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2011-12;2011;1401,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2011-12;2011;1180,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Tancada;2011-12;2011;17,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2011-12;2011;6,00
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2011-12;2011;472,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2011-12;2011;531,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2011-12;2011;125,00
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2011-12;2011;70,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2012-13;2012;8377,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2012-13;2012;1329,00
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2012-13;2012;4976,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Encanyissada;2012-13;2012;567,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2012-13;2012;326,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2012-13;2012;1245,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2012-13;2012;119,50
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2012-13;2012;115,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2012-13;2012;2239,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2012-13;2012;1134,40
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2012-13;2012;
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2012-13;2012;207,30
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2012-13;2012;551,75
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2012-13;2012;52,00
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2012-13;2012;1092,50
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2012-13;2012;244,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2012-13;2012;105,00
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2012-13;2012;104,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2013-14;2013;6222,90
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2013-14;2013;5810,45
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2013-14;2013;10952,50
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Encanyissada;2013-14;2013;659,15
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2013-14;2013;360,05
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2013-14;2013;8121,90
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2013-14;2013;238,45
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2012-13;2012;
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2013-14;2013;2573,30
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Encanyissada;2013-14;2013;84,95
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2013-14;2013;1122,00
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2013-14;2013;
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2013-14;2013;1475,39
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2013-14;2013;905,85
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2013-14;2013;4,80
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2013-14;2013;1768,24
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2013-14;2013;177,61
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2013-14;2013;160,50
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2013-14;2013;104,28
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2014-15;2014;6734,50
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2014-15;2014;3292,60
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2014-15;2014;2709,50
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Encanyissada;2014-15;2014;51,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2014-15;2014;1408,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2014-15;2014;7130,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2014-15;2014;85,00
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2014-15;2014;14,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2014-15;2014;2135,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2014-15;2014;816,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2014-15;2014;237,11
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2014-15;2014;643,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2014-15;2014;1816,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Tancada;2014-15;2014;51,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2014-15;2014;0,00
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2014-15;2014;2335,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2014-15;2014;245,00
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2014-15;2014;171,00
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2014-15;2014;250,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2015-16;2015;4514,40
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2015-16;2015;3518,30
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2015-16;2015;10560,00
Tenca;Common carp;Adult;Fish;Cyprininiformes;Cyprinidae;Cyprinus carpio;Encanyissada;2015-16;2015;32,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2015-16;2015;91,20
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2015-16;2015;5166,20
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2015-16;2015;600,80
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2015-16;2015;17,60
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2015-16;2015;3258,00
Gamba;Shrimp;Adult;Crustaceans;Decapoda;Aristeidae;Aristeus sp.;Encanyissada;2015-16;2015;76,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2015-16;2015;1126,40
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2015-16;2015;134,19
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2015-16;2015;1109,70
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2015-16;2015;297,60
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2015-16;2015;19,25
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2015-16;2015;1798,40
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2015-16;2015;164,30
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2015-16;2015;367,40
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2015-16;2015;26,55
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2016-17;2016;7065,50
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2016-17;2016;5572,50
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2016-17;2016;1277,60
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2016-17;2016;273,50
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2016-17;2016;4486,50
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2016-17;2016;116,50
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2016-17;2016;3,50
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2016-17;2016;2116,00
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Encanyissada;2016-17;2016;130,50
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2016-17;2016;2434,06
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2016-17;2016;181,48
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2016-17;2016;1635,39
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2016-17;2016;2854,93
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2016-17;2016;39,82
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2016-17;2016;2866,86
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2016-17;2016;151,40
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Tancada;2016-17;2016;642,82
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Tancada;2016-17;2016;95,82
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2016-17;2016;12,95
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2017-18;2017;5788,50
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2017-18;2017;3914,10
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2017-18;2017;3136,70
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2017-18;2017;70,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2017-18;2017;1775,65
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2017-18;2017;532,30
Llangosti;Triple-grooved shrimp;Adult;Crustaceans;Decapoda;Penaeidae;Penaeus kerathurus;Encanyissada;2017-18;2017;23,90
Crancs;Mediterranean green crab;Adult;Crustaceans;Decapoda;Portunidae;Carcinus aestuarii;Encanyissada;2017-18;2017;112,00
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Encanyissada;2017-18;2017;4129,70
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2017-18;2017;664,90
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2017-18;2017;53,65
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2017-18;2017;1168,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2017-18;2017;2562,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2017-18;2017;9,00
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2017-18;2017;1894,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2017-18;2017;134,20
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Tancada;2017-18;2017;747,00
Palaia;Eckstroms topknot;Adult;Fish;Pleuronectiformes;Scophthalmidae;Phrynorhombus regius + Other sp.;Tancada;2017-18;2017;12,70
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2018-19;2018;5486,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2018-19;2018;5356,00
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2018-19;2018;2647,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2018-19;2018;27,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2018-19;2018;613,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2018-19;2018;291,00
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Encanyissada;2018-19;2018;13668,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2018-19;2018;179,12
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2018-19;2018;96,94
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2018-19;2018;1003,40
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2018-19;2018;1647,05
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2018-19;2018;37,00
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2018-19;2018;311,93
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2018-19;2018;42,07
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Tancada;2018-19;2018;4581,90
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2019-20;2019;3741,55
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2019-20;2019;4516,45
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2019-20;2019;2990,25
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2019-20;2019;355,90
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2019-20;2019;470,35
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Encanyissada;2019-20;2019;12882,10
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2019-20;2019;414,26
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2019-20;2019;101,52
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2019-20;2019;1577,25
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2019-20;2019;1441,72
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Tancada;2019-20;2019;48,40
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2019-20;2019;170,42
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2019-20;2019;65,21
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Tancada;2019-20;2019;4187,80
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Encanyissada;2020-21;2020;3022,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Encanyissada;2020-21;2020;3167,00
Llisa;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Encanyissada;2020-21;2020;2022,00
Jovell;Sand smelt;Adult;Fish;Atheriniformes;Atherinidae;Atherina boyeri;Encanyissada;2020-21;2020;32,00
Muixarra;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Encanyissada;2020-21;2020;631,00
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Encanyissada;2020-21;2020;321,00
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Encanyissada;2020-21;2020;7773,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2020-21;2020;526,60
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2020-21;2020;48,50
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Tancada;2020-21;2020;1106,10
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Tancada;2020-21;2020;1162,10
Dorada;Sea bream;Adult;Fish;Perciformes;Sparidae;Sparus aurata;Tancada;2020-21;2020;602,50
Llenguado;Sole;Adult;Fish;Pleuronectiformes;Soleidae;Solea sp.;Tancada;2020-21;2020;190,40
Crancs;Atlantic blue crab;;Crustaceans;Decapoda;Portunidae;Callinectes sapidus;Tancada;2020-21;2020;4854,90
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;1965-66;1965;8153,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2011-12;2011;3760,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2012-13;2012;3908,30
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2013-14;2013;2944,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2014-15;2014;3395,50
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2015-16;2015;4416,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2016-17;2016;4027,05
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2017-18;2017;3503,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2018-19;2018;2126,30
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2019-20;2019;936,00
Anguila;Eel;Adult;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2020-21;2020;1000,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2011-12;2011;476,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Tancada;2013-14;2013;
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2013-14;2013;764,37
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2014-15;2014;424,18
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2015-16;2015;154,64
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2016-17;2016;442,44
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2017-18;2017;192,63
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2018-19;2018;148,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2019-20;2019;171,19
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2020-21;2020;110,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2011-12;2011;1735,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2012-13;2012;172,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2013-14;2013;507,80
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2014-15;2014;1045,60
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2015-16;2015;910,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2016-17;2016;818,15
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2017-18;2017;818,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2018-19;2018;2293,57
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2019-20;2019;453,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2020-21;2020;1161,00
Angula;Eel;Juvenile;Fish;Anguilliformes;Anguillidae;Anguilla anguilla;Canal vell;2008-09;2008;204,00
Llobarro;European seabass;Adult;Fish;Perciformes;Moronidae;Dicentrarchus labrax;Canal vell;2008-09;2008;1919,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2008-09;2008;2333,00
Llissal;Mullet;Adult;Fish;Mugiliformes ;Mugilidae;Mullet ind.;Canal vell;2011-12;2011;1890,00
